Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,transmition_oil_temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Indication_of_brake_switch_ON/OFF
1280,1796,86,3,91,26,0.4,1,1
1804.8,1805,86,3,91,28,0.7,1,1
1152,1934,86,3,91,29,0.2,1,1
1344,2039,86,3,91,30,0.4,1,1
1587.2,1853,86,4,91,30,0.4,1,1
2304,2049,86,4,91,32,0.8,1,1
2342.4,2092,86,4,91,34,0.7,1,1
2931.2,2489,86,3,91,36,0.8,1,1
2521.6,2570,86,3,91,38,0.7,1,1
755.2,1957,86,4,91,38,-0.1,1,1
691.2,1839,86,4,91,38,-0.2,1,1
640,1765,86,4,91,37,-0.4,2,2
102.4,1513,86,4,91,35,-0.8,1,1
563.2,1616,86,4,91,34,-0.2,1,1
716.8,1599,86,4,91,34,-0.1,1,1
665.6,1600,86,4,91,33,-0.1,1,1
627.2,1509,86,4,91,32,-0.2,1,1
2099.2,2035,86,3,91,34,0.6,1,1
3084.8,2581,86,3,91,36,1.1,1,1
3468.8,2792,86,3,91,40,1.2,1,1
3481.6,2996,86,3,91,44,1,1,1
1651.2,2452,86,4,91,46,0.4,1,1
652.8,1901,86,5,91,47,-0.1,1,1
588.8,1651,86,5,91,46,-0.1,1,1
1600,1869,86,5,91,47,0.2,1,1
2816,2456,86,4,92,47,0.5,1,1
3225.6,2614,86,4,92,49,0.8,1,1
3328,2697,86,4,92,51,0.8,1,1
3417.6,2764,86,4,92,52,0.9,1,1
3468.8,2805,86,4,92,53,0.9,1,1
2585.6,2746,86,4,92,54,0.6,1,1
1817.6,2631,86,4,92,53,0.3,1,1
2432,2704,86,4,92,53,0.5,1,1
1510.4,2581,86,4,92,52,0.2,1,1
1868.8,2575,86,4,92,51,0.3,1,1
3174.4,2681,86,4,92,51,0.8,1,1
3302.4,2711,86,4,92,52,0.8,1,1
2700.8,2600,87,4,92,52,0.7,1,1
1152,2474,87,4,92,51,0.1,1,1
2150.4,2596,87,4,92,50,0.5,1,1
3072,2653,87,4,92,51,0.7,1,1
3315.2,2654,87,4,92,51,0.8,1,1
1932.8,2525,87,4,92,52,0.4,1,1
678.4,2391,87,4,92,50,-0.2,1,1
256,1921,87,4,92,48,-0.4,1,1
371.2,1759,88,4,92,47,-0.4,1,1
2150.4,2455,88,4,92,47,0.5,1,1
2905.6,2479,89,4,92,49,0.7,1,1
3033.6,2543,89,4,92,52,0.7,1,1
3212.8,2622,89,4,92,54,0.8,1,1
2931.2,2734,89,4,92,57,0.6,1,1
1420.8,2764,89,4,92,58,0.1,1,1
588.8,2118,89,5,92,58,-0.1,1,1
896,2019,90,5,92,57,-0.1,1,1
1408,2002,90,5,92,58,0.2,1,1
1523.2,2011,90,5,93,58,0.2,1,1
1868.8,2047,90,5,93,59,0.3,1,1
2278.4,2087,90,5,93,60,0.4,1,1
1945.6,2119,90,5,93,61,0.3,1,1
2675.2,2472,90,5,93,62,0.2,1,1
4006.4,3291,90,4,93,64,0.9,1,1
4172.8,3428,90,4,93,67,0.9,1,1
4352,3555,90,4,93,70,0.8,1,1
4480,3615,90,4,93,73,0.9,1,1
5068.8,3706,90,4,93,76,0.9,1,1
4736,3442,91,4,93,78,0.6,1,1
3174.4,2791,91,5,93,79,0.2,1,1
563.2,2274,91,6,93,78,-0.4,1,1
691.2,2057,91,6,93,77,-0.3,1,1
691.2,2032,91,6,93,76,-0.3,1,1
550.4,1942,91,6,93,75,-0.4,1,1
1702.4,2053,91,6,93,74,0,1,1
2099.2,2005,92,6,93,75,0.2,1,1
2176,2011,92,6,93,75,0.2,1,1
1292.8,2009,92,6,93,75,-0.1,1,1
1075.2,2075,92,6,93,75,-0.2,1,1
1536,2043,92,6,93,75,0,1,1
857.6,1985,92,6,93,74,-0.3,1,1
1484.8,2026,92,6,93,74,0,1,1
1804.8,1986,92,6,93,74,0.1,1,1
1753.6,1987,92,6,93,74,0.1,1,1
678.4,1919,92,6,93,74,-0.3,1,1
768,1947,92,6,93,73,-0.3,1,1
1561.6,1974,92,6,93,73,0.1,1,1
1766.4,1962,92,6,94,74,0.1,1,1
844.8,1918,92,6,94,73,-0.2,1,1
140.8,1806,92,6,94,72,-0.5,1,1
76.8,1866,92,6,94,70,-0.4,1,1
627.2,1846,91,6,94,69,-0.3,1,1
704,1824,91,6,94,68,-0.2,1,1
1292.8,1816,91,6,94,68,0,1,1
1292.8,1816,91,6,94,68,0,1,1
1011.2,1901,91,6,94,68,-0.1,1,1
1945.6,1960,91,6,94,68,0.2,1,1
2073.6,1895,91,6,94,69,0.2,1,1
2086.4,1863,91,6,94,70,0.2,1,1
2086.4,1879,91,6,94,70,0.2,1,1
2099.2,1897,91,6,94,71,0.2,1,1
2163.2,1915,91,6,94,72,0.2,1,1
2150.4,1934,91,6,94,72,0.2,1,1
2201.6,2024,91,6,94,73,0.1,1,1
3430.4,2768,91,5,94,74,0.3,1,1
3532.8,2809,91,5,94,75,0.4,1,1
1830.4,2659,90,5,94,76,0,1,1
1779.2,2683,90,5,94,76,0,1,1
2572.8,3224,90,5,94,76,0,1,1
2867.2,3768,90,4,94,77,0.3,1,1
2905.6,4246,90,4,94,77,0,1,1
2892.8,4898,90,3,94,77,0.1,1,1
2803.2,4901,90,3,94,77,0.1,1,1
2675.2,4896,90,3,95,77,0.1,1,1
2368,4869,90,3,95,76,-0.1,1,1
2598.4,4859,90,3,95,76,0,1,1
6873.6,5067,90,3,95,78,0.9,1,1
8384,5344,90,3,95,82,1.3,1,1
7974.4,5581,90,3,96,86,1.1,1,1
2380.8,5449,90,3,96,86,-0.4,1,1
102.4,5226,90,3,96,83,-0.9,1,1
0,5053,90,3,96,81,-0.9,1,1
0,4590,90,3,97,79,-0.6,1,1
0,3420,90,4,97,77,-0.6,2,2
128,2212,90,5,97,75,-0.6,2,2
870.4,1952,90,6,97,73,-0.5,1,1
1088,1925,90,6,97,72,-0.2,1,1
1600,1906,90,6,96,71,0.1,1,1
435.2,1762,90,6,96,70,-0.4,1,1
0,1765,90,6,96,68,-0.5,1,1
371.2,1761,90,6,96,66,-0.3,1,1
1139.2,1771,90,6,96,65,0,1,1
1638.4,1745,90,6,96,65,0.1,1,1
768,1721,90,6,96,64,-0.1,1,1
1062.4,1706,90,6,96,64,0,1,1
934.4,1683,90,6,96,63,-0.1,1,1
435.2,1640,90,6,96,62,-0.3,1,1
486.4,1592,90,6,95,61,-0.3,1,1
870.4,1680,90,6,95,60,-0.1,1,1
1216,1621,90,6,95,60,0.1,1,1
1305.6,1592,90,6,95,59,0.1,1,1
1638.4,1609,90,6,95,60,0.2,1,1
1472,1605,90,6,95,60,0.2,1,1
1331.2,1608,90,6,95,60,0.1,1,1
960,1604,90,6,95,60,0,1,1
1254.4,1602,90,6,95,60,0.1,1,1
1676.8,1609,90,6,95,60,0.2,1,1
1408,1616,90,6,95,60,0.2,1,1
1395.2,1623,90,6,95,61,0.2,1,1
2291.2,2166,90,5,95,61,0.2,1,1
2854.4,2405,90,5,95,62,0.4,1,1
2713.6,2320,90,5,95,63,0.4,1,1
2624,2272,90,5,95,64,0.4,1,1
2624,2261,90,5,95,65,0.5,1,1
2688,2260,90,5,95,65,0.5,1,1
3545.6,2997,90,4,95,66,0.4,1,1
4006.4,3409,90,4,95,67,0.7,1,1
3340.8,2737,90,5,95,68,0.4,1,1
1830.4,2413,90,5,95,68,0.1,1,1
1689.6,2038,90,6,96,67,0.1,1,1
2918.4,2507,90,5,96,67,0.3,1,1
3046.4,2549,90,5,96,67,0.4,1,1
3110.4,2562,90,5,96,67,0.4,1,1
2163.2,2495,90,5,96,67,0.2,1,1
1510.4,2408,90,5,96,66,0.1,1,1
1331.2,2349,90,5,96,65,0,1,1
1920,2410,90,5,96,64,0.2,1,1
1894.4,2391,90,5,96,64,0.2,1,1
2419.2,2423,90,5,96,63,0.3,1,1
2892.8,2451,90,5,96,63,0.4,1,1
2931.2,2463,90,5,96,64,0.4,1,1
2931.2,2465,90,5,96,64,0.4,1,1
2931.2,2474,90,5,96,64,0.4,1,1
2995.2,2488,90,5,96,64,0.4,1,1
2982.4,2488,90,5,96,65,0.4,1,1
3161.6,2503,90,5,96,65,0.4,1,1
3212.8,2519,90,5,96,66,0.4,1,1
3264,2547,90,5,96,66,0.5,1,1
3212.8,2540,90,5,96,66,0.4,1,1
1676.8,2392,91,5,96,66,0.1,1,1
601.6,2181,91,5,96,64,-0.3,1,1
1881.6,2373,91,5,96,63,0.2,1,1
2726.4,2404,91,5,96,63,0.3,1,1
3097.6,2444,91,5,96,63,0.4,1,1
3200,2474,91,5,96,64,0.5,1,1
3212.8,2496,91,5,96,64,0.5,1,1
3404.8,2695,91,5,96,65,0.3,1,1
4889.6,3411,91,4,97,66,1,1,1
5004.8,3461,91,4,97,69,1,1,1
4518.4,3472,92,4,97,71,0.9,1,1
2688,3419,92,4,97,72,0.3,1,1
576,2555,92,5,97,70,-0.3,1,1
691.2,2335,92,5,97,68,-0.3,1,1
780.8,2307,92,5,97,66,-0.3,1,1
1113.6,2308,92,5,97,65,-0.1,1,1
1036.8,2203,92,5,97,64,-0.1,1,1
1792,2174,92,5,97,63,0.2,1,1
2368,2180,92,5,97,63,0.4,1,1
1945.6,2187,92,5,97,63,0.3,1,1
1689.6,2182,92,5,97,63,0.2,1,1
2342.4,2190,92,5,97,64,0.4,1,1
2547.2,2210,92,5,97,64,0.4,1,1
2560,2231,92,5,97,65,0.4,1,1
2585.6,2252,92,5,97,65,0.4,1,1
2636.8,2277,92,5,97,66,0.4,1,1
2636.8,2301,92,5,97,67,0.4,1,1
2700.8,2325,92,5,97,68,0.4,1,1
2764.8,2356,92,5,97,68,0.4,1,1
2816,2388,93,5,97,69,0.4,1,1
2688,2416,93,5,97,70,0.3,1,1
2790.4,2445,93,5,97,71,0.3,1,1
2918.4,2482,93,5,97,72,0.3,1,1
972.8,2299,93,5,97,72,-0.2,1,1
396.8,1689,93,6,97,71,-0.3,1,1
243.2,1204,93,6,97,70,-0.5,1,1
294.4,1270,93,6,97,69,-0.4,1,1
268.8,1201,93,6,97,68,-0.4,1,1
345.6,1317,93,6,97,66,-0.3,1,1
345.6,1474,93,6,97,65,-0.6,2,2
294.4,1236,93,6,97,63,-0.4,1,1
294.4,1157,93,6,97,62,-0.4,1,1
1408,1878,93,6,97,62,0,1,1
2662.4,2347,93,5,97,63,0.3,1,1
3059.2,2511,92,5,97,65,0.5,1,1
3123.2,2575,92,5,97,67,0.5,1,1
3264,2632,92,5,97,69,0.5,1,1
3302.4,2686,92,5,97,70,0.5,1,1
3328,2732,92,5,97,72,0.5,1,1
3532.8,2786,92,5,97,74,0.5,1,1
4185.6,3177,92,5,98,76,0.4,1,1
6336,3967,92,4,98,79,1,1,1
6604.8,4083,92,4,98,82,1,1,1
5644.8,3596,92,5,98,85,0.7,1,1
4044.8,3104,92,5,98,87,0.5,1,1
3648,3071,92,5,98,89,0.4,1,1
3699.2,3112,92,5,98,90,0.4,1,1
3558.4,3160,92,5,98,92,0.3,1,1
2688,2710,92,6,98,93,0.1,1,1
2739.2,2499,92,6,98,94,0.1,1,1
3008,2515,92,6,98,94,0.2,1,1
3033.6,2538,92,6,98,95,0.2,1,1
2995.2,2559,92,6,98,96,0.1,1,1
1497.6,2560,93,6,98,96,-0.1,1,1
576,2534,93,6,98,95,-0.4,1,1
358.4,2477,93,6,98,94,-0.5,1,1
0,2453,93,6,98,93,-0.5,1,1
0,2408,93,6,98,91,-0.5,1,1
25.6,2373,93,6,98,90,-0.5,1,1
550.4,2356,93,6,98,89,-0.4,1,1
537.6,2333,93,6,98,88,-0.3,1,1
755.2,2313,93,6,98,87,-0.3,1,1
1356.8,2307,93,6,98,87,0,1,1
1740.8,2316,93,6,98,87,0.1,1,1
1753.6,2329,92,6,98,87,0.1,1,1
1728,2343,92,6,98,88,0.1,1,1
1702.4,2354,92,6,98,88,0,1,1
1651.2,2363,92,6,98,89,0,1,1
1779.2,2375,92,6,98,89,0.1,1,1
1779.2,2388,91,6,98,90,0.1,1,1
1766.4,2400,91,6,98,90,0.1,1,1
1894.4,2416,91,6,98,91,0.1,1,1
1932.8,2431,91,6,98,91,0.1,1,1
1958.4,2448,91,6,98,92,0.1,1,1
1638.4,2457,91,6,98,92,0,1,1
1331.2,2457,91,6,98,92,-0.1,1,1
908.8,2445,91,6,98,92,-0.2,1,1
793.6,2428,91,6,98,91,-0.3,1,1
755.2,2409,91,6,98,90,-0.3,1,1
652.8,2389,91,6,99,90,-0.3,1,1
1011.2,2376,91,6,99,89,-0.2,1,1
921.6,2365,90,6,99,89,-0.2,1,1
588.8,2335,90,6,99,88,-0.3,1,1
230.4,2292,90,6,99,87,-0.5,1,1
0,2262,90,6,99,85,-0.5,1,1
0,2224,90,6,99,84,-0.5,1,1
0,2191,90,6,99,83,-0.5,2,2
0,2152,90,6,99,81,-0.5,2,2
0,2107,90,6,99,80,-0.5,2,2
0,2070,90,6,99,78,-0.5,1,1
0,2036,90,6,99,77,-0.4,1,1
294.4,2015,90,6,99,76,-0.3,1,1
563.2,2007,90,6,99,75,-0.2,1,1
934.4,1999,90,6,99,75,-0.1,1,1
1497.6,2007,89,6,99,75,0.1,1,1
1561.6,2023,89,6,98,76,0.1,1,1
1190.4,2034,89,6,98,76,0,1,1
1369.6,2047,89,6,98,77,0.1,1,1
832,2052,89,6,98,77,-0.1,1,1
627.2,2047,89,6,98,77,-0.2,1,1
678.4,2044,89,6,98,77,-0.2,1,1
870.4,2092,89,6,98,77,-0.2,1,1
1254.4,2098,88,6,98,77,0,1,1
857.6,2075,88,6,98,78,-0.2,1,1
537.6,2068,88,6,98,78,-0.3,1,1
345.6,2049,88,6,98,78,-0.5,1,1
665.6,2073,88,6,98,78,-0.3,1,1
1139.2,2088,88,6,98,78,0,1,1
921.6,2103,88,6,98,79,-0.2,1,1
371.2,2072,88,6,98,79,-0.4,1,1
12.8,2079,88,6,98,79,-0.4,1,1
0,2067,88,6,98,78,-0.5,1,1
0,2053,87,6,98,78,-0.4,1,1
0,2050,87,6,98,78,-0.4,1,1
0,2041,87,6,98,77,-0.4,1,1
0,2028,87,6,98,77,-0.4,1,1
0,2023,87,6,98,77,-0.4,1,1
0,2010,87,6,98,76,-0.6,2,2
0,1985,87,6,98,75,-0.6,2,2
0,1967,87,6,98,74,-0.6,2,2
0,1947,87,6,98,74,-0.5,1,1
179.2,1943,87,6,98,73,-0.4,1,1
678.4,1966,86,6,98,74,-0.2,1,1
1356.8,2003,86,6,98,75,0,1,1
1331.2,2020,86,6,98,76,0,1,1
1113.6,2045,86,6,98,77,-0.1,1,1
1100.8,2069,86,6,98,78,0,1,1
1164.8,2096,86,6,98,79,0,1,1
422.4,2078,86,6,98,79,-0.4,1,1
128,2084,86,6,98,79,-0.4,1,1
0,2070,86,6,98,78,-0.5,1,1
0,2056,86,6,98,78,-0.4,1,1
0,2049,86,6,98,78,-0.4,1,1
563.2,2069,86,6,98,78,-0.3,1,1
1011.2,2083,85,6,98,78,-0.1,1,1
665.6,2093,85,6,98,78,-0.2,1,1
934.4,2106,85,6,98,79,-0.2,1,1
1164.8,2127,85,6,98,80,0,1,1
1203.2,2154,85,6,98,81,0,1,1
1113.6,2177,85,6,98,82,-0.1,1,1
832,2193,85,6,98,82,-0.2,1,1
409.6,2176,85,6,98,82,-0.4,1,1
179.2,2173,85,6,98,82,-0.5,1,1
115.2,2164,85,6,98,82,-0.4,1,1
588.8,2174,85,6,98,82,-0.3,1,1
614.4,2180,85,6,98,82,-0.3,1,1
627.2,2184,84,6,98,82,-0.3,1,1
614.4,2187,84,6,98,82,-0.3,1,1
448,2167,84,6,98,82,-0.4,1,1
358.4,2175,84,6,98,82,-0.4,1,1
473.6,2168,84,6,98,82,-0.3,1,1
384,2137,84,6,98,82,-0.4,1,1
89.6,2152,84,6,98,81,-0.5,1,1
0,2140,84,6,98,81,-0.4,1,1
0,2125,84,6,98,80,-0.4,1,1
0,2108,84,6,98,80,-0.5,1,1
0,2101,84,6,98,79,-0.5,1,1
307.2,2099,83,6,98,79,-0.4,1,1
742.4,2104,83,6,98,79,-0.2,1,1
857.6,2096,83,6,98,79,-0.2,1,1
1331.2,2100,83,6,98,79,0,1,1
972.8,2097,83,6,98,78,-0.1,1,1
793.6,2104,83,6,98,78,-0.2,1,1
896,2067,83,6,98,77,-0.1,1,1
972.8,2046,83,6,98,77,-0.1,1,1
1062.4,2034,83,6,98,76,0,1,1
1062.4,2025,83,6,98,76,0,1,1
1062.4,2014,83,6,98,75,0,1,1
1152,2006,83,6,98,75,0,1,1
1190.4,2000,83,6,98,75,0,1,1
1241.6,1995,83,6,98,75,0,1,1
1510.4,2002,83,6,98,75,0.1,1,1
2252.8,2015,83,6,98,75,0.3,1,1
2316.8,2029,83,6,98,76,0.3,1,1
2316.8,2049,83,6,98,77,0.3,1,1
2368,2070,83,6,98,78,0.3,1,1
2073.6,2083,83,6,98,78,0.2,1,1
768,2064,83,6,98,78,-0.2,1,1
332.8,2009,83,6,98,76,-0.4,1,1
0,1976,83,6,98,75,-0.4,1,1
0,1932,83,6,98,73,-0.4,1,1
0,1878,83,6,98,71,-0.5,2,2
0,1804,84,6,98,69,-0.8,1,1
0,1760,84,6,98,67,-0.4,1,1
0,1716,84,6,98,65,-0.4,1,1
704,1748,84,6,98,64,-0.1,1,1
1126.4,1744,84,6,98,64,0,1,1
601.6,1694,84,6,98,64,-0.2,1,1
1088,1774,84,6,98,63,0,1,1
1446.4,1738,84,6,98,63,0.1,1,1
1638.4,1714,84,6,98,64,0.2,1,1
2176,1957,84,6,98,64,0.3,1,1
3008,2500,84,5,98,66,0.3,1,1
3225.6,2566,84,5,98,67,0.5,1,1
3046.4,2471,84,5,98,69,0.4,1,1
1945.6,2286,84,6,98,70,0.2,1,1
1190.4,1966,84,6,98,70,0,1,1
1190.4,1928,84,6,98,70,0,1,1
1408,1904,84,6,98,71,0.1,1,1
1420.8,1908,84,6,98,72,0.1,1,1
691.2,1904,85,6,98,72,-0.2,1,1
576,1879,85,6,98,71,-0.3,1,1
1203.2,1958,85,6,98,71,0,1,1
1408,1921,85,6,98,72,0,1,1
640,1916,85,6,98,72,-0.3,1,1
550.4,1847,85,6,98,72,-0.3,1,1
1280,1968,85,6,98,72,0,1,1
448,1881,85,6,98,72,-0.4,1,1
38.4,1878,85,6,98,71,-0.6,2,2
0,1812,85,6,98,69,-1.2,2,2
0,1745,86,6,98,66,-0.8,1,1
281.6,1745,86,6,97,66,-0.4,1,1
627.2,1762,86,6,97,66,-0.2,1,1
384,1671,85,6,97,66,-0.4,1,1
371.2,1735,85,6,97,66,-0.3,1,1
857.6,1771,85,6,97,66,-0.2,1,1
1356.8,1792,85,6,97,67,0,1,1
972.8,1878,85,6,97,68,-0.2,1,1
1446.4,1969,85,6,97,69,0.1,1,1
844.8,1847,84,6,97,70,-0.2,1,1
640,1869,84,6,97,70,-0.3,1,1
947.2,1916,84,6,97,71,-0.1,1,1
819.2,1907,84,6,97,71,-0.2,1,1
947.2,1923,84,6,97,72,-0.1,1,1
908.8,1940,84,6,97,73,-0.2,1,1
844.8,1952,84,6,97,73,-0.2,1,1
716.8,1959,84,6,97,73,-0.2,1,1
857.6,1997,84,6,97,74,-0.2,1,1
1100.8,1981,84,6,97,74,-0.1,1,1
1203.2,1972,84,6,97,74,0,1,1
1548.8,1985,84,6,97,74,0.1,1,1
1651.2,1996,84,6,97,75,0.1,1,1
1702.4,2004,84,6,97,75,0.1,1,1
1561.6,2005,84,6,97,75,0,1,1
896,1988,84,6,97,75,-0.2,1,1
550.4,1955,84,6,97,73,-0.3,1,1
768,1935,84,6,97,72,-0.2,1,1
1267.2,1914,84,6,97,71,0,1,1
1689.6,1893,84,6,97,71,0.1,1,1
1996.8,1898,84,6,97,71,0.2,1,1
2124.8,1896,84,6,97,71,0.2,1,1
1881.6,1898,84,6,97,71,0.1,1,1
1587.2,1890,84,6,97,71,0.1,1,1
1433.6,1885,84,6,97,70,0,1,1
1420.8,1876,84,6,97,70,0,1,1
1382.4,1863,84,6,97,70,0,1,1
793.6,1892,84,6,97,69,-0.2,1,1
1433.6,1963,84,6,97,68,0.1,1,1
640,1762,84,6,97,67,-0.3,1,1
166.4,1694,84,6,97,66,-0.4,1,1
537.6,1705,84,6,97,64,-0.2,1,1
281.6,1615,84,6,97,63,-0.4,1,1
1152,1744,84,6,97,62,0,1,1
1446.4,1697,84,6,97,62,0.1,1,1
1433.6,1678,84,6,97,63,0.1,1,1
1484.8,1691,84,6,97,63,0.1,1,1
1587.2,1711,84,6,97,64,0.1,1,1
1728,1732,84,6,97,65,0.2,1,1
1958.4,1759,84,6,97,66,0.2,1,1
1984,1792,84,6,97,67,0.2,1,1
2022.4,1828,84,6,97,69,0.2,1,1
2073.6,1868,84,6,97,70,0.2,1,1
2163.2,1905,84,6,97,72,0.2,1,1
1984,1945,84,6,97,73,0.2,1,1
1382.4,1975,84,6,97,74,0,1,1
448,1956,84,6,97,74,-0.4,1,1
563.2,1967,84,6,97,74,-0.3,1,1
601.6,1962,85,6,97,74,-0.2,1,1
499.2,1949,85,6,97,73,-0.3,1,1
409.6,1938,85,6,97,73,-0.4,1,1
473.6,1935,85,6,97,73,-0.3,1,1
652.8,1948,85,6,97,73,-0.2,1,1
768,1949,85,6,97,73,-0.2,1,1
1024,1960,85,6,97,73,-0.1,1,1
1382.4,1981,85,6,97,74,0,1,1
640,1979,84,6,97,74,-0.3,1,1
332.8,1946,84,6,97,74,-0.4,1,1
320,1907,84,6,97,74,-0.4,1,1
409.6,1952,84,6,97,73,-0.4,1,1
793.6,1953,84,6,97,73,-0.2,1,1
934.4,1961,84,6,97,74,-0.1,1,1
486.4,1944,84,6,97,73,-0.4,1,1
550.4,1954,84,6,97,73,-0.3,1,1
652.8,1948,84,6,97,73,-0.2,1,1
780.8,1945,84,6,97,73,-0.2,1,1
896,1948,84,6,97,73,-0.1,1,1
1113.6,1957,84,6,97,73,0,1,1
1126.4,1968,84,6,97,74,0,1,1
1292.8,1979,84,6,97,74,0,1,1
1561.6,1999,84,6,97,75,0.1,1,1
793.6,1994,84,6,97,75,-0.2,1,1
422.4,1955,84,6,97,74,-0.4,1,1
1472,2043,84,6,97,74,0,1,1
3148.8,2799,84,6,97,75,0,1,1
5081.6,3886,84,4,97,77,0.8,1,1
5363.2,4035,84,4,97,81,0.9,1,1
3123.2,3420,84,5,97,83,0.3,1,1
1728,2904,84,5,97,83,-0.1,1,1
576,2233,84,6,97,83,-0.3,1,1
1100.8,2237,84,6,97,82,-0.2,1,1
1139.2,2191,84,6,97,82,-0.1,1,1
1561.6,2197,84,6,97,83,0,1,1
1459.2,2205,84,6,97,83,0,1,1
1024,2200,84,6,97,83,-0.2,1,1
448,2155,84,6,97,82,-0.4,1,1
396.8,2141,84,6,97,81,-0.5,1,1
934.4,2144,84,6,97,80,-0.2,1,1
1139.2,2136,84,6,97,80,-0.1,1,1
1638.4,2149,84,6,97,81,0.1,1,1
1817.6,2168,84,6,97,81,0.1,1,1
1689.6,2182,84,6,97,82,0,1,1
1920,2196,84,6,97,82,0.1,1,1
1676.8,2209,84,6,97,83,0,1,1
473.6,2173,84,6,97,82,-0.4,1,1
640,2167,84,6,97,81,-0.3,1,1
857.6,2151,84,6,97,81,-0.3,1,1
422.4,2091,84,6,97,80,-0.5,1,1
128,2076,84,6,97,78,-0.5,1,1
0,2034,84,6,97,77,-0.6,1,1
0,1993,84,6,97,75,-0.6,2,2
0,1943,84,6,97,73,-0.6,1,1
588.8,1938,84,6,97,72,-0.3,1,1
844.8,1925,84,6,97,72,-0.2,1,1
742.4,1928,84,6,97,71,-0.3,1,1
768,1921,84,6,97,71,-0.3,1,1
870.4,1954,84,6,97,70,-0.2,1,1
345.6,1712,84,6,97,69,-0.5,1,1
921.6,1900,83,6,97,69,-0.2,1,1
1651.2,1894,83,6,97,69,0.1,1,1
1753.6,1874,83,6,97,70,0.1,1,1
1753.6,1895,83,6,97,71,0.1,1,1
1177.6,1901,83,6,97,71,-0.1,1,1
281.6,1782,83,6,97,70,-0.5,1,1
0,1839,83,6,97,69,-0.5,1,1
550.4,1858,83,6,97,68,-0.3,1,1
1369.6,1907,83,6,97,69,0,1,1
896,1834,83,6,97,69,-0.2,1,1
640,1837,83,6,97,69,-0.3,1,1
473.6,1738,83,6,97,68,-0.3,1,1
115.2,1744,83,6,97,67,-0.5,1,1
0,1726,84,6,97,66,-0.5,1,1
0,1715,84,6,97,65,-0.5,1,1
0,1684,84,6,96,64,-0.5,1,1
332.8,1681,84,6,96,63,-0.3,1,1
844.8,1701,84,6,96,63,-0.1,1,1
985.6,1692,84,6,96,63,0,1,1
947.2,1698,83,6,96,64,-0.1,1,1
998.4,1708,83,6,96,64,0,1,1
1369.6,1724,83,6,96,65,0.1,1,1
1228.8,1739,83,6,96,65,0,1,1
384,1661,83,6,96,65,-0.4,1,1
0,1680,83,6,96,64,-0.5,1,1
0,1661,83,6,96,63,-0.4,1,1
320,1627,83,6,96,62,-0.3,1,1
780.8,1689,83,6,96,62,-0.2,1,1
1779.2,1807,83,6,96,62,0.1,1,1
1715.2,1734,83,6,96,63,0.1,1,1
1574.4,1722,83,6,96,64,0.1,1,1
1497.6,1740,83,6,96,65,0.1,1,1
1100.8,1752,84,6,96,66,0,1,1
473.6,1710,84,6,96,65,-0.3,1,1
140.8,1676,84,6,96,64,-0.5,1,1
166.4,1680,84,6,96,63,-0.4,1,1
576,1681,84,6,96,63,-0.2,1,1
729.6,1668,84,6,96,62,-0.1,1,1
780.8,1663,84,6,96,62,-0.1,1,1
870.4,1664,84,6,96,62,-0.1,1,1
1062.4,1675,84,6,96,63,0,1,1
1075.2,1685,84,6,96,63,0,1,1
1088,1694,84,6,96,63,0,1,1
1062.4,1705,84,6,96,64,0,1,1
1126.4,1718,84,6,96,64,0,1,1
1177.6,1733,84,6,96,65,0,1,1
1203.2,1747,84,6,96,65,0,1,1
1280,1761,84,6,96,66,0.1,1,1
1344,1776,84,6,96,66,0.1,1,1
1382.4,1794,84,6,96,67,0.1,1,1
1420.8,1810,84,6,96,68,0.1,1,1
1446.4,1826,84,6,96,68,0.1,1,1
1433.6,1844,84,6,96,69,0.1,1,1
1472,1861,84,6,96,70,0.1,1,1
1574.4,1885,84,6,96,70,0.1,1,1
1792,1903,84,6,96,71,0.1,1,1
1804.8,1927,84,6,96,72,0.1,1,1
1817.6,1948,84,6,96,73,0.1,1,1
1804.8,1966,84,6,96,74,0.1,1,1
1804.8,1988,84,6,96,75,0.1,1,1
1804.8,2011,84,6,96,75,0.1,1,1
1689.6,2029,84,6,96,76,0.1,1,1
742.4,2047,84,6,96,76,-0.3,1,1
1177.6,2085,84,6,96,76,-0.1,1,1
1177.6,2034,84,6,96,76,-0.1,1,1
1075.2,2020,84,6,96,76,-0.1,1,1
473.6,1989,84,6,96,75,-0.4,1,1
1126.4,2049,85,6,96,75,-0.1,1,1
1254.4,2012,85,6,96,75,-0.1,1,1
435.2,1966,85,6,96,74,-0.4,1,1
665.6,1966,85,6,96,74,-0.3,1,1
422.4,1903,85,6,96,73,-0.4,1,1
512,1928,85,6,96,72,-0.4,1,1
524.8,1876,85,6,96,71,-0.3,1,1
166.4,1828,84,6,96,70,-0.5,2,2
0,1787,84,6,96,68,-0.7,2,2
0,1747,84,6,96,67,-0.5,1,1
0,1741,84,6,96,66,-0.5,1,1
243.2,1715,84,6,96,64,-0.4,1,1
1100.8,1805,84,6,96,64,-0.1,1,1
2547.2,2221,84,6,96,65,0.3,1,1
2841.6,2380,84,6,96,67,0.3,1,1
3379.2,2639,84,5,96,69,0.5,1,1
3404.8,2699,83,5,96,70,0.5,1,1
